internal_id,external_id,image_external_id,image_file,image_path,image_url,ID方式,external_id状態,英傑名,職,職業,コスト,因子1,因子2,因子3,因子4,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,ID対応状況,ID対応方法,ID元英傑名,育成技能1,育成技能2,育成技能3,追加更新,技能,詳細,確認状態,主キー運用,external_id運用メモ
EIK_0276,87835918,87835918,87835918.webp,images/eiketsu/87835918.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/87835918.webp,独自ID,元サイトIDあり,柿崎景家,侍,侍,6,軍学,剣豪,対象外,対象外,25297,12192,1795,1385,1197,1525,1615,860,1029,808,865,ID確定,英傑名完全一致,柿崎景家,腕力修練志向Lv.1,生命上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0277,84721994,84721994,84721994.webp,images/eiketsu/84721994.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/84721994.webp,独自ID,元サイトIDあり,関掃部,鍛冶屋,鍛冶屋,6,鉄砲鍛冶,飛道具使い,対象外,対象外,24468,11784,1926,1797,1779,1792,1565,847,713,683,721,ID確定,英傑名完全一致,関掃部,生命修練志向Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0278,77785462,77785462,77785462.webp,images/eiketsu/77785462.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/77785462.webp,独自ID,元サイトIDあり,願証寺証恵,僧,僧,6,僧兵,名臣,対象外,神仏の徒,22888,12047,1639,1083,1052,1179,1901,710,760,700,852,ID確定,英傑名完全一致,願証寺証恵,気合上昇率向上Lv.1,魅力修練志向Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0279,19247512,19247512,19247512.webp,images/eiketsu/19247512.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/19247512.webp,独自ID,元サイトIDあり,鬼庭綱元,薬師,薬師,6,医学,名臣,対象外,対象外,22065,12519,678,1117,928,2021,2053,1860,1807,1860,1807,ID確定,英傑名完全一致,鬼庭綱元,魅力上昇率向上Lv.1,知力上昇率向上Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0280,39942362,39942362,39942362.webp,images/eiketsu/39942362.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/39942362.webp,独自ID,元サイトIDあり,鬼庭左月斎,侍,侍,6,軍学,長寿,宿将,対象外,26815,12834,1196,1482,1140,1525,1615,860,1029,808,865,ID確定,英傑名完全一致,鬼庭左月斎,水属性上昇Lv.1,,,2026/04/08,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0281,38669295,38669295,38669295.webp,images/eiketsu/38669295.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/38669295.webp,独自ID,元サイトIDあり,京極高吉,神主・巫女,神主/巫女,6,雅楽,神仏の徒,対象外,対象外,21376,12950,1024,892,914,1546,1528,789,706,678,996,ID確定,英傑名完全一致,京極高吉,知力上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0282,14595339,14595339,14595339.webp,images/eiketsu/14595339.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/14595339.webp,独自ID,元サイトIDあり,興正寺顕尊,僧,僧,6,仏門,神仏の徒,対象外,対象外,23428,13415,980,1233,858,1616,1535,836,860,797,999,ID確定,英傑名完全一致,興正寺顕尊,風属性上昇率向上Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0283,88199305,88199305,88199305.webp,images/eiketsu/88199305.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/88199305.webp,独自ID,元サイトIDあり,光教寺顕誓,僧,僧,6,僧兵,神仏の徒,対象外,対象外,22887,13250,1607,1083,1053,1178,1214,710,760,700,853,ID確定,英傑名完全一致,光教寺顕誓,器用上昇率向上Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0284,25385988,25385988,25385988.webp,images/eiketsu/25385988.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/25385988.webp,独自ID,元サイトIDあり,高坂昌信,陰陽師,陰陽師,6,陰陽道,知将,対象外,対象外,22370,14053,735,807,896,2207,2310,1874,1831,1933,1810,ID確定,英傑名完全一致,高坂昌信,火属性上昇率向上Lv.1,魅力修練上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0285,66116226,66116226,66116226.webp,images/eiketsu/66116226.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/66116226.webp,独自ID,元サイトIDあり,細川晴元,陰陽師,陰陽師,6,陰陽道,文化人,対象外,対象外,22370,14053,735,1036,896,1832,1663,1349,1158,1147,1488,ID確定,英傑名完全一致,細川晴元,気合上昇Lv.1,知力修練志向Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0286,52757782,52757782,52757782.webp,images/eiketsu/52757782.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/52757782.webp,独自ID,元サイトIDあり,細川藤孝,陰陽師,陰陽師,6,仙道,文化人,長寿,対象外,21838,12889,719,947,889,1992,1575,1049,938,890,1178,ID確定,英傑名完全一致,細川藤孝,知力上昇率向上Lv.1,知力修練上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0287,82659549,82659549,82659549.webp,images/eiketsu/82659549.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/82659549.webp,独自ID,元サイトIDあり,榊原康政,侍,侍,6,武士道,勇将,対象外,対象外,24572,14671,893,1224,1210,1253,1586,931,742,707,732,ID確定,英傑名完全一致,榊原康政,魅力上昇率向上Lv.1,生命上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0288,90977969,90977969,90977969.webp,images/eiketsu/90977969.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/90977969.webp,独自ID,元サイトIDあり,三井遊雲軒,鍛冶屋,鍛冶屋,6,刀鍛冶,飛道具使い,対象外,対象外,35293,11421,1600,1668,1169,846,1493,868,714,679,700,ID確定,英傑名完全一致,三井遊雲軒,生命上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0289,52610245,52610245,52610245.webp,images/eiketsu/52610245.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/52610245.webp,独自ID,元サイトIDあり,三好義賢,侍,侍,6,武芸,文化人,対象外,対象外,23409,12142,2132,1092,1150,921,1408,688,697,825,682,ID確定,英傑名完全一致,三好義賢,魅力修練志向Lv.1,腕力上昇率向上Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0290,63868320,63868320,63868320.webp,images/eiketsu/63868320.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/63868320.webp,独自ID,元サイトIDあり,三好長逸,僧,僧,6,密教,野心家,対象外,対象外,24327,13878,1019,1303,850,1571,1418,963,979,1106,917,ID確定,英傑名完全一致,三好長逸,器用修練志向Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0291,28448794,28448794,28448794.webp,images/eiketsu/28448794.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/28448794.webp,独自ID,元サイトIDあり,山県昌景,侍,侍,6,軍学,剣豪,勇将,対象外,28079,12834,1650,1524,1025,1525,1615,860,850,978,865,ID確定,英傑名完全一致,山県昌景,生命修練上昇Lv.1,生命修練志向Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0292,9463020,9463020,9463020.webp,images/eiketsu/9463020.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/9463020.webp,独自ID,元サイトIDあり,山中俊房,忍者,忍者,6,暗殺術,忍び,対象外,対象外,21238,11521,2024,896,1790,910,1454,711,725,729,899,ID確定,英傑名完全一致,山中俊房,器用上昇Lv.1,腕力修練上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0293,23659845,23659845,23659845.webp,images/eiketsu/23659845.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/23659845.webp,独自ID,元サイトIDあり,氏家卜全,侍,侍,6,武士道,猛将,対象外,対象外,24572,13339,1789,1224,1210,1804,1808,931,782,707,732,ID確定,英傑名完全一致,氏家卜全,耐久修練志向Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0294,51519369,51519369,51519369.webp,images/eiketsu/51519369.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/51519369.webp,独自ID,元サイトIDあり,柴田勝家,侍,侍,6,武芸,剣豪,対象外,宿将,23409,12142,2208,1092,976,921,1408,688,697,825,682,ID確定,英傑名完全一致,柴田勝家,腕力上昇Lv.1,腕力修練志向Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0295,20845833,20845833,20845833.webp,images/eiketsu/20845833.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/20845833.webp,独自ID,元サイトIDあり,酒井忠次,薬師,薬師,6,医学,外交官,対象外,対象外,22065,11267,678,1117,928,2210,2307,896,949,825,765,ID確定,英傑名完全一致,酒井忠次,知力上昇率向上Lv.1,魅力上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0296,8590534,8590534,8590534.webp,images/eiketsu/8590534.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/8590534.webp,独自ID,元サイトIDあり,出浦盛清,忍者,忍者,6,暗殺術,忍び,対象外,対象外,22356,11521,2464,896,1857,910,1454,750,764,1153,782,ID確定,英傑名完全一致,出浦盛清,火属性上昇Lv.1,腕力上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0297,94752513,94752513,94752513.webp,images/eiketsu/94752513.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/94752513.webp,独自ID,元サイトIDあり,小松姫,侍,侍,6,武芸,女傑,対象外,明敏,21067,12142,2304,1092,1150,1050,1817,651,660,646,1221,ID確定,英傑名完全一致,小松姫,気合上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0298,58765652,58765652,58765652.webp,images/eiketsu/58765652.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/58765652.webp,独自ID,元サイトIDあり,色部勝長,侍,侍,6,武芸,猛将,対象外,対象外,23409,12142,2304,1092,919,921,1408,688,697,682,825,ID確定,英傑名完全一致,色部勝長,水属性上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0299,76871514,76871514,76871514.webp,images/eiketsu/76871514.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/76871514.webp,独自ID,元サイトIDあり,伸介,陰陽師,陰陽師,6,召喚術,根性,対象外,対象外,22186,13965,705,1168,758,1600,1482,1630,1339,1655,1199,ID確定,英傑名完全一致,伸介,知力上昇率向上Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0300,60344374,60344374,60344374.webp,images/eiketsu/60344374.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/60344374.webp,独自ID,元サイトIDあり,森蘭丸,侍,侍,6,武芸,名臣,対象外,対象外,34177,11414,2747,1856,2070,1871,2395,1312,1492,1371,1445,ID確定,英傑名完全一致,森蘭丸,腕力上昇率向上Lv.1,腕力修練志向Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0301,78264585,78264585,78264585.webp,images/eiketsu/78264585.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/78264585.webp,独自ID,元サイトIDあり,真田信幸,陰陽師,陰陽師,6,召喚術,長寿,名臣,対象外,20542,11735,607,892,1807,1503,2210,450,1347,1133,433,ID確定,英傑名完全一致,真田信幸,器用修練上昇Lv.1,魅力修練志向Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0302,57395467,57395467,57395467.webp,images/eiketsu/57395467.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/57395467.webp,独自ID,元サイトIDあり,陣蔵,侍,侍,6,軍学,宿将,対象外,対象外,28838,13732,1651,1607,1300,1846,1826,1812,1800,1806,1805,ID確定,英傑名完全一致,陣蔵,魅力修練志向Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0303,73197201,73197201,73197201.webp,images/eiketsu/73197201.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/73197201.webp,独自ID,元サイトIDあり,西光寺真敬,僧,僧,6,密教,神仏の徒,対象外,対象外,24328,13879,1000,1303,916,1720,1542,962,980,912,1111,ID確定,英傑名完全一致,西光寺真敬,器用修練志向Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0304,27816666,27816666,27816666.webp,images/eiketsu/27816666.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/27816666.webp,独自ID,元サイトIDあり,滝川一益,忍者,忍者,6,忍法,忍び,対象外,対象外,22504,11455,2133,924,1884,1040,1425,725,725,715,753,ID確定,英傑名完全一致,滝川一益,耐久修練上昇Lv.1,器用修練志向Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0305,78328462,78328462,78328462.webp,images/eiketsu/78328462.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/78328462.webp,独自ID,元サイトIDあり,丹羽長秀,薬師,薬師,6,医学,知将,対象外,対象外,22065,12519,678,1060,928,1860,1572,944,825,869,807,ID確定,英傑名完全一致,丹羽長秀,気合修練志向Lv.1,知力上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0306,16392285,16392285,16392285.webp,images/eiketsu/16392285.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/16392285.webp,独自ID,元サイトIDあり,池田勝正,侍,侍,6,武士道,名臣,対象外,対象外,24572,13339,1278,1428,1150,1253,1586,768,742,707,886,ID確定,英傑名完全一致,池田勝正,耐久修練上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0307,19561022,19561022,19561022.webp,images/eiketsu/19561022.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/19561022.webp,独自ID,元サイトIDあり,朝倉景紀,神主・巫女,神主/巫女,6,神道,猛将,対象外,対象外,24320,12966,1564,1000,1194,1188,1549,796,753,743,974,ID確定,英傑名完全一致,朝倉景紀,生命修練志向Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0308,83690371,83690371,83690371.webp,images/eiketsu/83690371.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/83690371.webp,独自ID,元サイトIDあり,朝倉景鏡,陰陽師,陰陽師,6,陰陽道,野心家,対象外,対象外,22371,14054,736,1152,897,1350,1662,1349,1159,1148,1488,ID確定,英傑名完全一致,朝倉景鏡,風属性上昇Lv.1,,,栄華の光,敵全体に無属性術ダメージを与える。さらに、解除可能な結界と付与をすべて解除する。,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0309,44476865,44476865,44476865.webp,images/eiketsu/44476865.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/44476865.webp,独自ID,元サイトIDあり,朝倉景隆,薬師,薬師,6,神通力,猛将,対象外,対象外,24479,13763,770,1207,1033,1358,1534,1021,894,894,1050,ID確定,英傑名完全一致,朝倉景隆,気合修練志向Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0310,67633481,67633481,67633481.webp,images/eiketsu/67633481.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/67633481.webp,独自ID,元サイトIDあり,朝倉景連,薬師,薬師,6,医学,猛将,対象外,対象外,26479,12519,678,1117,928,1307,1499,896,783,825,928,ID確定,英傑名完全一致,朝倉景連,魅力修練上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0311,731112,731112,731112.webp,images/eiketsu/731112.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/731112.webp,独自ID,元サイトIDあり,的場源四郎,鍛冶屋,鍛冶屋,6,鎧鍛冶,飛道具使い,対象外,対象外,31888,12216,1197,1809,1802,1794,1798,929,777,719,758,ID確定,英傑名完全一致,的場源四郎,器用修練上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0312,30594435,30594435,30594435.webp,images/eiketsu/30594435.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/30594435.webp,独自ID,元サイトIDあり,藤岡屋伝助,傾奇者,傾奇者,6,四象,才腕,対象外,対象外,24745,12889,1853,1042,1552,1487,1413,1774,1721,1741,1692,ID確定,英傑名完全一致,藤岡屋伝助,火属性上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0313,22428357,22428357,22428357.webp,images/eiketsu/22428357.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/22428357.webp,独自ID,元サイトIDあり,道場忍お綾,忍者,忍者,6,忍法,才腕,対象外,対象外,26103,12715,1986,1109,1857,1124,1624,1481,1815,1818,1566,ID確定,英傑名完全一致,道場忍お綾,器用上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0314,99194840,99194840,99194840.webp,images/eiketsu/99194840.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/99194840.webp,独自ID,元サイトIDあり,内藤昌豊,薬師,薬師,6,修験道,勇将,対象外,対象外,14812,20115,1039,936,1096,669,2620,996,1182,993,963,ID確定,英傑名完全一致,内藤昌豊,魅力修練志向Lv.1,知力上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0315,77741402,77741402,77741402.webp,images/eiketsu/77741402.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/77741402.webp,独自ID,元サイトIDあり,馬場信春,神主・巫女,神主/巫女,6,雅楽,猛将,対象外,対象外,23512,12950,1699,992,731,1532,1803,789,706,678,996,ID確定,英傑名完全一致,馬場信春,生命修練上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0316,19000939,19000939,19000939.webp,images/eiketsu/19000939.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/19000939.webp,独自ID,元サイトIDあり,伴長信,忍者,忍者,6,忍法,忍び,対象外,対象外,22504,10309,1642,972,1841,1040,1567,797,797,500,828,ID確定,英傑名完全一致,伴長信,器用上昇Lv.1,器用修練上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0317,63142240,63142240,63142240.webp,images/eiketsu/63142240.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/63142240.webp,独自ID,元サイトIDあり,不破光治,神主・巫女,神主/巫女,6,雅楽,猛将,対象外,対象外,21376,12950,1024,942,914,1688,1528,832,743,714,867,ID確定,英傑名完全一致,不破光治,知力修練志向Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0318,98887739,98887739,98887739.webp,images/eiketsu/98887739.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/98887739.webp,独自ID,元サイトIDあり,片倉重長,鍛冶屋,鍛冶屋,6,鉄砲鍛冶,宿将,鬼,対象外,29594,16261,2557,1392,1945,1562,2364,2029,1975,2001,1948,ID確定,英傑名完全一致,片倉重長,腕力上昇Lv.1,器用上昇Lv.1,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0319,7203207,7203207,7203207.webp,images/eiketsu/7203207.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/7203207.webp,独自ID,元サイトIDあり,北条高広,侍,侍,6,武士道,野心家,対象外,対象外,24572,14671,1278,1360,1089,1253,1586,931,742,707,732,ID確定,英傑名完全一致,北条高広,耐久上昇率向上Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0320,83618533,83618533,83618533.webp,images/eiketsu/83618533.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/83618533.webp,独自ID,元サイトIDあり,北条氏規,薬師,薬師,6,医学,世渡り上手,対象外,対象外,22065,12519,679,1004,929,1453,1499,897,949,826,766,ID確定,英傑名完全一致,北条氏規,気合修練上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0321,72468473,72468473,72468473.webp,images/eiketsu/72468473.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/72468473.webp,独自ID,元サイトIDあり,北条氏照,侍,侍,6,軍学,勇将,対象外,対象外,25297,12834,1196,1524,1140,1525,1615,860,1029,808,865,ID確定,英傑名完全一致,北条氏照,耐久上昇率向上Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0322,62947217,62947217,62947217.webp,images/eiketsu/62947217.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/62947217.webp,独自ID,元サイトIDあり,北条氏政,侍,侍,6,武士道,知将,対象外,対象外,24572,13339,1278,1224,1210,1253,1825,768,899,707,732,ID確定,英傑名完全一致,北条氏政,魅力上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0323,43488544,43488544,43488544.webp,images/eiketsu/43488544.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/43488544.webp,独自ID,元サイトIDあり,魔導士ルシア,神主・巫女,神主/巫女,6,古神道,神仏の徒,対象外,対象外,22737,17734,982,954,1000,1707,1621,1025,1104,875,1068,ID確定,英傑名完全一致,魔導士ルシア,水属性上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0324,60080165,60080165,60080165.webp,images/eiketsu/60080165.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/60080165.webp,独自ID,元サイトIDあり,明智光秀,神主・巫女,神主/巫女,6,古神道,野心家,対象外,対象外,22737,17734,982,1061,1000,1861,1621,971,864,1475,1013,ID確定,英傑名完全一致,明智光秀,火属性上昇率向上Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0325,44863078,44863078,44863078.webp,images/eiketsu/44863078.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/44863078.webp,独自ID,元サイトIDあり,矢沢頼綱,薬師,薬師,6,医学,名臣,対象外,対象外,20521,12519,1086,1117,929,1410,1499,850,742,782,1370,ID確定,英傑名完全一致,矢沢頼綱,気合上昇率向上Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0326,50560330,50560330,50560330.webp,images/eiketsu/50560330.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/50560330.webp,独自ID,元サイトIDあり,窯隠れの才蔵,忍者,忍者,6,忍術,忍び,対象外,対象外,24064,11983,1104,813,1090,1460,1449,908,798,1040,931,ID確定,英傑名完全一致,窯隠れの才蔵,火属性上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0327,37841291,37841291,37841291.webp,images/eiketsu/37841291.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/37841291.webp,独自ID,元サイトIDあり,鈴木重朝,侍,侍,6,武士道,世渡り上手,対象外,対象外,27029,13339,1150,1496,1210,1253,1745,931,742,707,732,ID確定,英傑名完全一致,鈴木重朝,耐久修練上昇Lv.1,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0328,53562581,53562581,53562581.webp,images/eiketsu/53562581.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/53562581.webp,独自ID,元サイトIDあり,粟津元隈,神主・巫女,神主/巫女,5,神道,神仏の徒,対象外,対象外,19776,11339,1478,819,924,1136,1346,760,575,560,632,ID確定,英傑名完全一致,粟津元隈,,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0329,61734203,61734203,61734203.webp,images/eiketsu/61734203.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/61734203.webp,独自ID,元サイトIDあり,伊達実元,侍,侍,5,武士道,名臣,対象外,対象外,22815,11513,960,1189,1057,1024,1415,599,701,556,575,ID確定,英傑名完全一致,伊達実元,,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0330,71753844,71753844,71753844.webp,images/eiketsu/71753844.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/71753844.webp,独自ID,元サイトIDあり,一宮宗是,神主・巫女,神主/巫女,5,古神道,勇将,対象外,対象外,21154,15752,1168,939,847,1446,1465,903,797,772,1150,ID確定,英傑名完全一致,一宮宗是,,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0331,81662211,81662211,81662211.webp,images/eiketsu/81662211.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/81662211.webp,独自ID,元サイトIDあり,果心居士,陰陽師,陰陽師,5,陰陽道,野心家,対象外,対象外,20274,12455,564,860,735,1325,1392,1081,844,1433,925,ID確定,英傑名完全一致,果心居士,,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0332,60967034,60967034,60967034.webp,images/eiketsu/60967034.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/60967034.webp,独自ID,元サイトIDあり,岩成友通,薬師,薬師,5,修験道,野心家,対象外,対象外,22130,13035,668,1164,971,1700,1546,900,878,903,1046,ID確定,英傑名完全一致,岩成友通,,,,対象外,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
