result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_370564,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0072|EIK_0215|EIK_0218|EIK_0294|EIK_0213|EIK_0334,九鬼嘉隆|加藤清正|蛍(吸血)|柴田勝家|梓|原虎胤,EIK_0072|EIK_0215|EIK_0218|EIK_0294|EIK_0213|EIK_0334,鍛冶屋|鬼の絆|もののふ|豪傑|一気呵成|奇襲|鎧袖一触,鍛冶屋|鬼の絆|もののふ|豪傑|一気呵成|奇襲|鎧袖一触,9187,1028,952,227,310,0,118,101,113,106,128,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0072|EIK_0213|EIK_0215|EIK_0218|EIK_0294|EIK_0334||もののふ|一気呵成|奇襲|豪傑|鍛冶屋|鎧袖一触|鬼の絆,,step174_validate_repair_7_9,12270,12270,jinpo_result_db_7_part021.csv
step174_7_370565,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0089|EIK_0103|EIK_0039|EIK_0321|EIK_0314,山中鹿之介|村上義清|長野業正|十河一存|北条氏照|内藤昌豊,EIK_0082|EIK_0089|EIK_0103|EIK_0039|EIK_0321|EIK_0314,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|もののふ|勇将の絆,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|もののふ|勇将の絆,8403,2063,589,409,144,0,115,130,142,145,130,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0039|EIK_0082|EIK_0089|EIK_0103|EIK_0314|EIK_0321||もののふ|侍|勇将の絆|勇猛果敢|根性の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,12270,12270,jinpo_result_db_7_part021.csv
step174_7_370566,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0087|EIK_0246|EIK_0124|EIK_0034|EIK_0383|EIK_0178,香宗我部親泰|竹中半兵衛(知将)|黒田官兵衛|直江兼続(王佐)|羽柴秀吉(涼)|徳川家康,EIK_0087|EIK_0246|EIK_0124|EIK_0034|EIK_0383|EIK_0178,柔能制剛|知将の絆|才腕の絆|立役者|技巧伝承|軍学の絆|謀略家,柔能制剛|知将の絆|才腕の絆|立役者|技巧伝承|軍学の絆|謀略家,9563,0,50,89,322,602,214,351,391,318,370,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0034|EIK_0087|EIK_0124|EIK_0178|EIK_0246|EIK_0383||才腕の絆|技巧伝承|柔能制剛|知将の絆|立役者|謀略家|軍学の絆,,step174_validate_repair_7_9,12270,12270,jinpo_result_db_7_part021.csv
step174_7_370567,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0008|EIK_0242|EIK_0388|EIK_0367|EIK_0160|EIK_0076,風魔小太郎(野望)|仙桃院|お市(八雷)|清水康英|風魔小太郎|伊賀崎道順,EIK_0008|EIK_0242|EIK_0388|EIK_0367|EIK_0160|EIK_0076,能鷹隠爪|影の者|王佐之才|忍術の絆|忍びの絆|飛道具使いの絆|一気呵成,能鷹隠爪|影の者|王佐之才|忍術の絆|忍びの絆|飛道具使いの絆|一気呵成,9522,774,371,132,465,108,449,108,109,111,120,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0008|EIK_0076|EIK_0160|EIK_0242|EIK_0367|EIK_0388||一気呵成|影の者|忍びの絆|忍術の絆|王佐之才|能鷹隠爪|飛道具使いの絆,,step174_validate_repair_7_9,12269,12269,jinpo_result_db_7_part021.csv
step174_7_370568,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0089|EIK_0103|EIK_0340|EIK_0354|EIK_0153,山中鹿之介|村上義清|長野業正|佐久間信盛|北条綱成|本庄繁長,EIK_0082|EIK_0089|EIK_0103|EIK_0340|EIK_0354|EIK_0153,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|武芸の絆|もののふ,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|武芸の絆|もののふ,8571,1988,530,367,198,0,104,127,125,134,125,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0089|EIK_0103|EIK_0153|EIK_0340|EIK_0354||もののふ|侍|勇猛果敢|根性の絆|武芸の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,12269,12269,jinpo_result_db_7_part021.csv
step174_7_370569,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0247|EIK_0103|EIK_0278|EIK_0353|EIK_0354,山中鹿之介|島左近|長野業正|願証寺証恵|福島勝広|北条綱成,EIK_0082|EIK_0247|EIK_0103|EIK_0278|EIK_0353|EIK_0354,侍|もののふ|泰然自若|根性の絆|勇猛果敢|武芸の絆|猛将の絆,侍|もののふ|泰然自若|根性の絆|勇猛果敢|武芸の絆|猛将の絆,8708,1815,557,369,190,0,106,125,128,140,131,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0103|EIK_0247|EIK_0278|EIK_0353|EIK_0354||もののふ|侍|勇猛果敢|根性の絆|武芸の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,12269,12269,jinpo_result_db_7_part021.csv
step174_7_370570,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0247|EIK_0103|EIK_0333|EIK_0239|EIK_0289,山中鹿之介|島左近|長野業正|蛍|真田幸村(水練)|三好義賢,EIK_0082|EIK_0247|EIK_0103|EIK_0333|EIK_0239|EIK_0289,侍|もののふ|泰然自若|根性の絆|戦場の華|武芸の絆|流行創出,侍|もののふ|泰然自若|根性の絆|戦場の華|武芸の絆|流行創出,8835,1201,380,363,111,100,231,246,271,277,254,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0103|EIK_0239|EIK_0247|EIK_0289|EIK_0333||もののふ|侍|戦場の華|根性の絆|武芸の絆|泰然自若|流行創出,,step174_validate_repair_7_9,12269,12269,jinpo_result_db_7_part021.csv
step174_7_370571,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0091|EIK_0093|EIK_0114|EIK_0301|EIK_0246|EIK_0359,豊臣秀次|大内義隆|細川藤孝(立役)|真田信幸|竹中半兵衛(知将)|塩屋秋貞,EIK_0091|EIK_0093|EIK_0114|EIK_0301|EIK_0246|EIK_0359,山紫水明|技巧伝承|文化人の絆|陰陽師|立役者|柔能制剛|知勇兼備,山紫水明|技巧伝承|文化人の絆|陰陽師|立役者|柔能制剛|知勇兼備,8387,1129,34,91,398,493,202,358,400,379,398,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0091|EIK_0093|EIK_0114|EIK_0246|EIK_0301|EIK_0359||山紫水明|技巧伝承|文化人の絆|柔能制剛|知勇兼備|立役者|陰陽師,,step174_validate_repair_7_9,12269,12269,jinpo_result_db_7_part021.csv
step174_7_370572,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0129|EIK_0387|EIK_0295|EIK_0042|EIK_0229,大内義隆|朝倉義景|朝倉義景(八雷)|酒井忠次|谷忠澄|出雲阿国(神将),EIK_0093|EIK_0129|EIK_0387|EIK_0295|EIK_0042|EIK_0229,山紫水明|技巧伝承|文化人の絆|外交官の絆|傾奇者|多芸多才|文明開化,山紫水明|技巧伝承|文化人の絆|外交官の絆|傾奇者|多芸多才|文明開化,9264,0,106,93,397,354,416,472,390,372,405,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0093|EIK_0129|EIK_0229|EIK_0295|EIK_0387||傾奇者|外交官の絆|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,12269,12269,jinpo_result_db_7_part021.csv
step174_7_370573,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0095|EIK_0042|EIK_0256|EIK_0334|EIK_0276|EIK_0261,柳生宗矩|谷忠澄|魔女ルシア|原虎胤|柿崎景家|立花宗茂(盛夏),EIK_0095|EIK_0042|EIK_0256|EIK_0334|EIK_0276|EIK_0261,多芸多才|技巧伝承|文明開化|竜飛鳳舞|豪傑|侍|剣豪の絆,多芸多才|技巧伝承|文明開化|竜飛鳳舞|豪傑|侍|剣豪の絆,8897,1309,551,96,343,236,254,162,141,128,152,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0095|EIK_0256|EIK_0261|EIK_0276|EIK_0334||侍|剣豪の絆|多芸多才|技巧伝承|文明開化|竜飛鳳舞|豪傑,,step174_validate_repair_7_9,12269,12269,jinpo_result_db_7_part021.csv
step174_7_370574,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0160|EIK_0069|EIK_0388|EIK_0162|EIK_0008|EIK_0076,風魔小太郎|蜂須賀正勝|お市(八雷)|板部岡江雪斎|風魔小太郎(野望)|伊賀崎道順,EIK_0160|EIK_0069|EIK_0388|EIK_0162|EIK_0008|EIK_0076,影の者|王佐之才|能鷹隠爪|忍術の絆|忍びの絆|一気呵成|飛道具使いの絆,影の者|王佐之才|能鷹隠爪|忍術の絆|忍びの絆|一気呵成|飛道具使いの絆,9365,822,420,128,465,116,468,120,113,120,132,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0008|EIK_0069|EIK_0076|EIK_0160|EIK_0162|EIK_0388||一気呵成|影の者|忍びの絆|忍術の絆|王佐之才|能鷹隠爪|飛道具使いの絆,,step174_validate_repair_7_9,12269,12269,jinpo_result_db_7_part021.csv
step174_7_370575,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0020|EIK_0387|EIK_0224|EIK_0025|EIK_0091|EIK_0087,北条氏照(剛柔)|朝倉義景(八雷)|黒猫ノア|平手政秀|豊臣秀次|香宗我部親泰,EIK_0020|EIK_0387|EIK_0224|EIK_0025|EIK_0091|EIK_0087,文明開化|外交官の絆|山紫水明|立役者|柔能制剛|知将の絆|技巧伝承,文明開化|外交官の絆|山紫水明|立役者|柔能制剛|知将の絆|技巧伝承,9123,0,0,24,353,655,394,460,427,400,432,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0020|EIK_0025|EIK_0087|EIK_0091|EIK_0224|EIK_0387||外交官の絆|山紫水明|技巧伝承|文明開化|柔能制剛|知将の絆|立役者,,step174_validate_repair_7_9,12268,12268,jinpo_result_db_7_part021.csv
step174_7_370576,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0057|EIK_0387|EIK_0158|EIK_0042|EIK_0156,大内義隆|大野治長|朝倉義景(八雷)|小西行長|谷忠澄|前田慶次,EIK_0093|EIK_0057|EIK_0387|EIK_0158|EIK_0042|EIK_0156,山紫水明|技巧伝承|文化人の絆|外交官の絆|傾奇者|多芸多才|文明開化,山紫水明|技巧伝承|文化人の絆|外交官の絆|傾奇者|多芸多才|文明開化,9278,0,125,95,433,314,396,439,401,389,398,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0057|EIK_0093|EIK_0156|EIK_0158|EIK_0387||傾奇者|外交官の絆|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,12268,12268,jinpo_result_db_7_part021.csv
step174_7_370577,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0387|EIK_0256|EIK_0107|EIK_0032|EIK_0094,大内義隆|朝倉義景(八雷)|魔女ルシア|井伊直虎|黒百合|金森長近,EIK_0093|EIK_0387|EIK_0256|EIK_0107|EIK_0032|EIK_0094,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|女傑の絆|四象の絆,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|女傑の絆|四象の絆,9259,0,289,0,284,356,481,389,410,417,383,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0032|EIK_0093|EIK_0094|EIK_0107|EIK_0256|EIK_0387||四象の絆|女傑の絆|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,12268,12268,jinpo_result_db_7_part021.csv
step174_7_370578,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0094|EIK_0387|EIK_0095|EIK_0040|EIK_0239|EIK_0038,金森長近|朝倉義景(八雷)|柳生宗矩|北条氏邦|真田幸村(水練)|支倉常長,EIK_0094|EIK_0387|EIK_0095|EIK_0040|EIK_0239|EIK_0038,山紫水明|文化人の絆|技巧伝承|武芸の絆|多芸多才|流行創出|文明開化,山紫水明|文化人の絆|技巧伝承|武芸の絆|多芸多才|流行創出|文明開化,8438,797,188,107,411,285,219,458,490,423,452,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0038|EIK_0040|EIK_0094|EIK_0095|EIK_0239|EIK_0387||多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|武芸の絆|流行創出,,step174_validate_repair_7_9,12268,12268,jinpo_result_db_7_part021.csv
step174_7_370579,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0008|EIK_0095|EIK_0388|EIK_0130|EIK_0160|EIK_0076,風魔小太郎(野望)|柳生宗矩|お市(八雷)|石田三成|風魔小太郎|伊賀崎道順,EIK_0008|EIK_0095|EIK_0388|EIK_0130|EIK_0160|EIK_0076,豪傑|能鷹隠爪|王佐之才|忍術の絆|忍びの絆|飛道具使いの絆|一気呵成,豪傑|能鷹隠爪|王佐之才|忍術の絆|忍びの絆|飛道具使いの絆|一気呵成,9315,806,568,126,442,119,392,120,113,122,144,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0008|EIK_0076|EIK_0095|EIK_0130|EIK_0160|EIK_0388||一気呵成|忍びの絆|忍術の絆|王佐之才|能鷹隠爪|豪傑|飛道具使いの絆,,step174_validate_repair_7_9,12267,12267,jinpo_result_db_7_part021.csv
step174_7_370580,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0054|EIK_0126|EIK_0387|EIK_0093|EIK_0043|EIK_0264,斎藤利三(神祇)|竹中半兵衛|朝倉義景(八雷)|大内義隆|伊奈忠次|サンチョ,EIK_0054|EIK_0126|EIK_0387|EIK_0093|EIK_0043|EIK_0264,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|召喚術の絆|摂理探究,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|召喚術の絆|摂理探究,8562,520,49,80,211,471,128,581,568,565,532,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0043|EIK_0054|EIK_0093|EIK_0126|EIK_0264|EIK_0387||召喚術の絆|山紫水明|技巧伝承|摂理探究|文化人の絆|立役者|陰陽師,,step174_validate_repair_7_9,12267,12267,jinpo_result_db_7_part021.csv
step174_7_370581,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0247|EIK_0103|EIK_0036|EIK_0353|EIK_0347,山中鹿之介|島左近|長野業正|稲葉一鉄|福島勝広|真田信尹,EIK_0082|EIK_0247|EIK_0103|EIK_0036|EIK_0353|EIK_0347,侍|もののふ|泰然自若|根性の絆|勇猛果敢|猛将の絆|武芸の絆,侍|もののふ|泰然自若|根性の絆|勇猛果敢|猛将の絆|武芸の絆,8708,1815,561,369,192,0,99,127,128,140,128,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0036|EIK_0082|EIK_0103|EIK_0247|EIK_0347|EIK_0353||もののふ|侍|勇猛果敢|根性の絆|武芸の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,12267,12267,jinpo_result_db_7_part021.csv
step174_7_370582,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0157|EIK_0387|EIK_0158|EIK_0042|EIK_0229,大内義隆|筒井順慶|朝倉義景(八雷)|小西行長|谷忠澄|出雲阿国(神将),EIK_0093|EIK_0157|EIK_0387|EIK_0158|EIK_0042|EIK_0229,山紫水明|技巧伝承|文化人の絆|外交官の絆|傾奇者|多芸多才|文明開化,山紫水明|技巧伝承|文化人の絆|外交官の絆|傾奇者|多芸多才|文明開化,9205,0,119,93,404,331,430,436,426,376,447,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0093|EIK_0157|EIK_0158|EIK_0229|EIK_0387||傾奇者|外交官の絆|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,12267,12267,jinpo_result_db_7_part021.csv
step174_7_370583,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0387|EIK_0095|EIK_0270|EIK_0042|EIK_0138,大内義隆|朝倉義景(八雷)|柳生宗矩|鵜殿長持|谷忠澄|原田宗時,EIK_0093|EIK_0387|EIK_0095|EIK_0270|EIK_0042|EIK_0138,山紫水明|技巧伝承|文化人の絆|竜飛鳳舞|傾奇者|多芸多才|文明開化,山紫水明|技巧伝承|文化人の絆|竜飛鳳舞|傾奇者|多芸多才|文明開化,9226,0,237,88,355,416,232,444,421,405,443,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0093|EIK_0095|EIK_0138|EIK_0270|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|竜飛鳳舞,,step174_validate_repair_7_9,12267,12267,jinpo_result_db_7_part021.csv
step174_7_370584,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0095|EIK_0042|EIK_0256|EIK_0309|EIK_0177|EIK_0088,柳生宗矩|谷忠澄|魔女ルシア|朝倉景隆|立花誾千代|井伊直政(勇猛),EIK_0095|EIK_0042|EIK_0256|EIK_0309|EIK_0177|EIK_0088,多芸多才|技巧伝承|文明開化|竜飛鳳舞|戦場の華|武芸の絆|豪傑,多芸多才|技巧伝承|文明開化|竜飛鳳舞|戦場の華|武芸の絆|豪傑,9089,850,496,111,342,315,369,173,170,170,182,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0088|EIK_0095|EIK_0177|EIK_0256|EIK_0309||多芸多才|戦場の華|技巧伝承|文明開化|武芸の絆|竜飛鳳舞|豪傑,,step174_validate_repair_7_9,12267,12267,jinpo_result_db_7_part021.csv
step174_7_370585,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0247|EIK_0101|EIK_0103|EIK_0036|EIK_0294|EIK_0213,島左近|山県昌景(泰然)|長野業正|稲葉一鉄|柴田勝家|梓,EIK_0247|EIK_0101|EIK_0103|EIK_0036|EIK_0294|EIK_0213,侍|もののふ|根性の絆|泰然自若|勇猛果敢|豪傑|一気呵成,侍|もののふ|根性の絆|泰然自若|勇猛果敢|豪傑|一気呵成,9038,1157,720,338,261,0,170,136,137,146,164,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0036|EIK_0101|EIK_0103|EIK_0213|EIK_0247|EIK_0294||もののふ|一気呵成|侍|勇猛果敢|根性の絆|泰然自若|豪傑,,step174_validate_repair_7_9,12267,12267,jinpo_result_db_7_part021.csv
